$,_ft,settlementdate,v#
QLD1,Wind,2021-09-22 14:30:00,124.02
QLD1,Wind,2021-09-22 14:35:00,145.60001
QLD1,Wind,2021-09-22 14:40:00,130.89000000000001
QLD1,Wind,2021-09-22 14:45:00,133.91
QLD1,Wind,2021-09-22 14:50:00,120.14
QLD1,Wind,2021-09-22 14:55:00,121.51
QLD1,Wind,2021-09-22 15:00:00,118.92
QLD1,Wind,2021-09-22 15:05:00,127.81
QLD1,Wind,2021-09-22 15:10:00,124.52
QLD1,Wind,2021-09-22 15:15:00,126.16000000000001
QLD1,Wind,2021-09-22 15:20:00,100.91000000000001
QLD1,Wind,2021-09-22 15:25:00,115.51
QLD1,Wind,2021-09-22 15:30:00,118.49000000000001
QLD1,Wind,2021-09-22 15:35:00,110.12
QLD1,Wind,2021-09-22 15:40:00,109.44
QLD1,Wind,2021-09-22 15:45:00,88.74
QLD1,Wind,2021-09-22 15:50:00,179.65419
QLD1,Wind,2021-09-22 15:55:00,127.92681999999999
QLD1,Wind,2021-09-22 16:00:00,146.69346000000002
QLD1,Wind,2021-09-22 16:05:00,106.35704
QLD1,Wind,2021-09-22 16:10:00,138.77838
QLD1,Wind,2021-09-22 16:15:00,109.24445
QLD1,Wind,2021-09-22 16:20:00,87.45
QLD1,Wind,2021-09-22 16:25:00,84.22
QLD1,Wind,2021-09-22 16:30:00,93.24
QLD1,Wind,2021-09-22 16:35:00,131.48978
QLD1,Wind,2021-09-22 16:40:00,87.21026
QLD1,Wind,2021-09-22 16:45:00,77.05
QLD1,Wind,2021-09-22 16:50:00,67.92
QLD1,Wind,2021-09-22 16:55:00,72.36999999999999
QLD1,Wind,2021-09-22 17:00:00,77.86
QLD1,Wind,2021-09-22 17:05:00,88.37
QLD1,Wind,2021-09-22 17:10:00,78.72
QLD1,Wind,2021-09-22 17:15:00,77.52
QLD1,Wind,2021-09-22 17:20:00,169.77142
QLD1,Wind,2021-09-22 17:25:00,87.95624
QLD1,Wind,2021-09-22 17:30:00,71.3
QLD1,Wind,2021-09-22 17:35:00,70.04
QLD1,Wind,2021-09-22 17:40:00,55.61
QLD1,Wind,2021-09-22 17:45:00,155.48641
QLD1,Wind,2021-09-22 17:50:00,159.14541
QLD1,Wind,2021-09-22 17:55:00,168.24701
QLD1,Wind,2021-09-22 18:00:00,161.73837
QLD1,Wind,2021-09-22 18:05:00,155.16449
QLD1,Wind,2021-09-22 18:10:00,159.07616000000002
QLD1,Wind,2021-09-22 18:15:00,190.99733
QLD1,Wind,2021-09-22 18:20:00,215.88445000000002
QLD1,Wind,2021-09-22 18:25:00,225.61394
QLD1,Wind,2021-09-22 18:30:00,233.45656000000002
QLD1,Wind,2021-09-22 18:35:00,248.85224
QLD1,Wind,2021-09-22 18:40:00,234.42919999999998
QLD1,Wind,2021-09-22 18:45:00,242.24704
QLD1,Wind,2021-09-22 18:50:00,247.6495
QLD1,Wind,2021-09-22 18:55:00,247.96990999999997
QLD1,Wind,2021-09-22 19:00:00,241.49991
QLD1,Wind,2021-09-22 19:05:00,233.46735999999999
QLD1,Wind,2021-09-22 19:10:00,242.78394
QLD1,Wind,2021-09-22 19:15:00,243.4041
QLD1,Wind,2021-09-22 19:20:00,232.28463
QLD1,Wind,2021-09-22 19:25:00,231.36825
QLD1,Wind,2021-09-22 19:30:00,241.64317
QLD1,Wind,2021-09-22 19:35:00,204.52089999999998
QLD1,Wind,2021-09-22 19:40:00,231.57336
QLD1,Wind,2021-09-22 19:45:00,236.62325
QLD1,Wind,2021-09-22 19:50:00,240.96626
QLD1,Wind,2021-09-22 19:55:00,259.74023
QLD1,Wind,2021-09-22 20:00:00,257.7438
QLD1,Wind,2021-09-22 20:05:00,260.84349999999995
QLD1,Wind,2021-09-22 20:10:00,267.38103
QLD1,Wind,2021-09-22 20:15:00,269.78594999999996
QLD1,Wind,2021-09-22 20:20:00,269.22803
QLD1,Wind,2021-09-22 20:25:00,250.85228
QLD1,Wind,2021-09-22 20:30:00,232.38965000000002
QLD1,Wind,2021-09-22 20:35:00,253.91199999999998
QLD1,Wind,2021-09-22 20:40:00,267.31827
QLD1,Wind,2021-09-22 20:45:00,254.98629
QLD1,Wind,2021-09-22 20:50:00,268.81585
QLD1,Wind,2021-09-22 20:55:00,272.18692
QLD1,Wind,2021-09-22 21:00:00,271.72934
QLD1,Wind,2021-09-22 21:05:00,278.76766
QLD1,Wind,2021-09-22 21:10:00,279.16412
QLD1,Wind,2021-09-22 21:15:00,281.51977
QLD1,Wind,2021-09-22 21:20:00,282.28144
QLD1,Wind,2021-09-22 21:25:00,278.16683
QLD1,Wind,2021-09-22 21:30:00,275.46949
QLD1,Wind,2021-09-22 21:35:00,298.96871999999996
QLD1,Wind,2021-09-22 21:40:00,305.63248999999996
QLD1,Wind,2021-09-22 21:45:00,311.59188
QLD1,Wind,2021-09-22 21:50:00,314.37681999999995
QLD1,Wind,2021-09-22 21:55:00,323.41238
QLD1,Wind,2021-09-22 22:00:00,334.16881
QLD1,Wind,2021-09-22 22:05:00,335.39286000000004
QLD1,Wind,2021-09-22 22:10:00,337.81966
QLD1,Wind,2021-09-22 22:15:00,336.07098
QLD1,Wind,2021-09-22 22:20:00,334.57484
QLD1,Wind,2021-09-22 22:25:00,344.15601000000004
QLD1,Wind,2021-09-22 22:30:00,335.78902
QLD1,Wind,2021-09-22 22:35:00,336.92449999999997
QLD1,Wind,2021-09-22 22:40:00,346.14747
QLD1,Wind,2021-09-22 22:45:00,370.87932
QLD1,Wind,2021-09-22 22:50:00,357.93486
QLD1,Wind,2021-09-22 22:55:00,361.28565000000003
QLD1,Wind,2021-09-22 23:00:00,357.88217
QLD1,Wind,2021-09-22 23:05:00,351.86645999999996
QLD1,Wind,2021-09-22 23:10:00,345.21837000000005
QLD1,Wind,2021-09-22 23:15:00,339.83602
QLD1,Wind,2021-09-22 23:20:00,343.46718
QLD1,Wind,2021-09-22 23:25:00,351.18921
QLD1,Wind,2021-09-22 23:30:00,349.59279000000004
QLD1,Wind,2021-09-22 23:35:00,358.91115
QLD1,Wind,2021-09-22 23:40:00,360.97488999999996
QLD1,Wind,2021-09-22 23:45:00,363.5343
QLD1,Wind,2021-09-22 23:50:00,364.98906999999997
QLD1,Wind,2021-09-22 23:55:00,357.37859
QLD1,Wind,2021-09-23 00:00:00,356.46117000000004
QLD1,Wind,2021-09-23 00:05:00,357.34644000000003
QLD1,Wind,2021-09-23 00:10:00,358.4252
QLD1,Wind,2021-09-23 00:15:00,360.63256
QLD1,Wind,2021-09-23 00:20:00,353.04394
QLD1,Wind,2021-09-23 00:25:00,354.37654
QLD1,Wind,2021-09-23 00:30:00,358.92949
QLD1,Wind,2021-09-23 00:35:00,352.87501999999995
QLD1,Wind,2021-09-23 00:40:00,353.69707
QLD1,Wind,2021-09-23 00:45:00,348.77824
QLD1,Wind,2021-09-23 00:50:00,347.51876000000004
QLD1,Wind,2021-09-23 00:55:00,355.67309
QLD1,Wind,2021-09-23 01:00:00,357.48711000000003
QLD1,Wind,2021-09-23 01:05:00,352.21376999999995
QLD1,Wind,2021-09-23 01:10:00,346.68884
QLD1,Wind,2021-09-23 01:15:00,332.80707
QLD1,Wind,2021-09-23 01:20:00,335.69178
QLD1,Wind,2021-09-23 01:25:00,327.78875999999997
QLD1,Wind,2021-09-23 01:30:00,319.29792999999995
QLD1,Wind,2021-09-23 01:35:00,315.45456
QLD1,Wind,2021-09-23 01:40:00,301.39403000000004
QLD1,Rooftop PV,2021-09-22 01:45:00,0
QLD1,Rooftop PV,2021-09-22 01:50:00,0
QLD1,Rooftop PV,2021-09-22 01:55:00,0
QLD1,Rooftop PV,2021-09-22 02:00:00,0
QLD1,Rooftop PV,2021-09-22 02:05:00,0
QLD1,Rooftop PV,2021-09-22 02:10:00,0
QLD1,Rooftop PV,2021-09-22 02:15:00,0
QLD1,Rooftop PV,2021-09-22 02:20:00,0
QLD1,Rooftop PV,2021-09-22 02:25:00,0
QLD1,Rooftop PV,2021-09-22 02:30:00,0
QLD1,Rooftop PV,2021-09-22 02:35:00,0
QLD1,Rooftop PV,2021-09-22 02:40:00,0
QLD1,Rooftop PV,2021-09-22 02:45:00,0
QLD1,Rooftop PV,2021-09-22 02:50:00,0
QLD1,Rooftop PV,2021-09-22 02:55:00,0
QLD1,Rooftop PV,2021-09-22 03:00:00,0
QLD1,Rooftop PV,2021-09-22 03:05:00,0
QLD1,Rooftop PV,2021-09-22 03:10:00,0
QLD1,Rooftop PV,2021-09-22 03:15:00,0
QLD1,Rooftop PV,2021-09-22 03:20:00,0
QLD1,Rooftop PV,2021-09-22 03:25:00,0
QLD1,Rooftop PV,2021-09-22 03:30:00,0
QLD1,Rooftop PV,2021-09-22 03:35:00,0
QLD1,Rooftop PV,2021-09-22 03:40:00,0
QLD1,Rooftop PV,2021-09-22 03:45:00,0
QLD1,Rooftop PV,2021-09-22 03:50:00,0
QLD1,Rooftop PV,2021-09-22 03:55:00,0
QLD1,Rooftop PV,2021-09-22 04:00:00,0
QLD1,Rooftop PV,2021-09-22 04:05:00,0
QLD1,Rooftop PV,2021-09-22 04:10:00,0
QLD1,Rooftop PV,2021-09-22 04:15:00,0
QLD1,Rooftop PV,2021-09-22 04:20:00,0
QLD1,Rooftop PV,2021-09-22 04:25:00,0
QLD1,Rooftop PV,2021-09-22 04:30:00,0
QLD1,Rooftop PV,2021-09-22 04:35:00,0
QLD1,Rooftop PV,2021-09-22 04:40:00,0
QLD1,Rooftop PV,2021-09-22 04:45:00,0
QLD1,Rooftop PV,2021-09-22 04:50:00,0
QLD1,Rooftop PV,2021-09-22 04:55:00,0
QLD1,Rooftop PV,2021-09-22 05:00:00,0
QLD1,Rooftop PV,2021-09-22 05:05:00,0
QLD1,Rooftop PV,2021-09-22 05:10:00,0
QLD1,Rooftop PV,2021-09-22 05:15:00,0
QLD1,Rooftop PV,2021-09-22 05:20:00,0
QLD1,Rooftop PV,2021-09-22 05:25:00,0
QLD1,Rooftop PV,2021-09-22 05:30:00,0
QLD1,Rooftop PV,2021-09-22 05:35:00,2.22316666667
QLD1,Rooftop PV,2021-09-22 05:40:00,4.44633333333
QLD1,Rooftop PV,2021-09-22 05:45:00,6.6695
QLD1,Rooftop PV,2021-09-22 05:50:00,8.89266666667
QLD1,Rooftop PV,2021-09-22 05:55:00,11.1158333333
QLD1,Rooftop PV,2021-09-22 06:00:00,13.339
QLD1,Rooftop PV,2021-09-22 06:05:00,38.121
QLD1,Rooftop PV,2021-09-22 06:10:00,62.903
QLD1,Rooftop PV,2021-09-22 06:15:00,87.685
QLD1,Rooftop PV,2021-09-22 06:20:00,112.467
QLD1,Rooftop PV,2021-09-22 06:25:00,137.249
QLD1,Rooftop PV,2021-09-22 06:30:00,162.031
QLD1,Rooftop PV,2021-09-22 06:35:00,216.385833333
QLD1,Rooftop PV,2021-09-22 06:40:00,270.740666667
QLD1,Rooftop PV,2021-09-22 06:45:00,325.0955
QLD1,Rooftop PV,2021-09-22 06:50:00,379.450333333
QLD1,Rooftop PV,2021-09-22 06:55:00,433.805166667
QLD1,Rooftop PV,2021-09-22 07:00:00,488.16
QLD1,Rooftop PV,2021-09-22 07:05:00,557.375166667
QLD1,Rooftop PV,2021-09-22 07:10:00,626.590333333
QLD1,Rooftop PV,2021-09-22 07:15:00,695.8055
QLD1,Rooftop PV,2021-09-22 07:20:00,765.020666667
QLD1,Rooftop PV,2021-09-22 07:25:00,834.235833333
QLD1,Rooftop PV,2021-09-22 07:30:00,903.451
QLD1,Rooftop PV,2021-09-22 07:35:00,965.9925
QLD1,Rooftop PV,2021-09-22 07:40:00,1028.534
QLD1,Rooftop PV,2021-09-22 07:45:00,1091.0755
QLD1,Rooftop PV,2021-09-22 07:50:00,1153.617
QLD1,Rooftop PV,2021-09-22 07:55:00,1216.1585
QLD1,Rooftop PV,2021-09-22 08:00:00,1278.7
QLD1,Rooftop PV,2021-09-22 08:05:00,1345.34166667
QLD1,Rooftop PV,2021-09-22 08:10:00,1411.98333333
QLD1,Rooftop PV,2021-09-22 08:15:00,1478.625
QLD1,Rooftop PV,2021-09-22 08:20:00,1545.26666667
QLD1,Rooftop PV,2021-09-22 08:25:00,1611.90833333
QLD1,Rooftop PV,2021-09-22 08:30:00,1678.55
QLD1,Rooftop PV,2021-09-22 08:35:00,1732.645
QLD1,Rooftop PV,2021-09-22 08:40:00,1786.74
QLD1,Rooftop PV,2021-09-22 08:45:00,1840.835
QLD1,Rooftop PV,2021-09-22 08:50:00,1894.93
QLD1,Rooftop PV,2021-09-22 08:55:00,1949.025
QLD1,Rooftop PV,2021-09-22 09:00:00,2003.12
QLD1,Rooftop PV,2021-09-22 09:05:00,2047.34166667
QLD1,Rooftop PV,2021-09-22 09:10:00,2091.56333333
QLD1,Rooftop PV,2021-09-22 09:15:00,2135.785
QLD1,Rooftop PV,2021-09-22 09:20:00,2180.00666667
QLD1,Rooftop PV,2021-09-22 09:25:00,2224.22833333
QLD1,Rooftop PV,2021-09-22 09:30:00,2268.45
QLD1,Rooftop PV,2021-09-22 09:35:00,2308.18666667
QLD1,Rooftop PV,2021-09-22 09:40:00,2347.92333333
QLD1,Rooftop PV,2021-09-22 09:45:00,2387.66
QLD1,Rooftop PV,2021-09-22 09:50:00,2427.39666667
QLD1,Rooftop PV,2021-09-22 09:55:00,2467.13333333
QLD1,Rooftop PV,2021-09-22 10:00:00,2506.87
QLD1,Rooftop PV,2021-09-22 10:05:00,2531.67666667
QLD1,Rooftop PV,2021-09-22 10:10:00,2556.48333333
QLD1,Rooftop PV,2021-09-22 10:15:00,2581.29
QLD1,Rooftop PV,2021-09-22 10:20:00,2606.09666667
QLD1,Rooftop PV,2021-09-22 10:25:00,2630.90333333
QLD1,Rooftop PV,2021-09-22 10:30:00,2655.71
QLD1,Rooftop PV,2021-09-22 10:35:00,2670.325
QLD1,Rooftop PV,2021-09-22 10:40:00,2684.94
QLD1,Rooftop PV,2021-09-22 10:45:00,2699.555
QLD1,Rooftop PV,2021-09-22 10:50:00,2714.17
QLD1,Rooftop PV,2021-09-22 10:55:00,2728.785
QLD1,Rooftop PV,2021-09-22 11:00:00,2743.4
QLD1,Rooftop PV,2021-09-22 11:05:00,2752.27333333
QLD1,Rooftop PV,2021-09-22 11:10:00,2761.14666667
QLD1,Rooftop PV,2021-09-22 11:15:00,2770.02
QLD1,Rooftop PV,2021-09-22 11:20:00,2778.89333333
QLD1,Rooftop PV,2021-09-22 11:25:00,2787.76666667
QLD1,Rooftop PV,2021-09-22 11:30:00,2796.64
QLD1,Rooftop PV,2021-09-22 11:35:00,2799.95666667
QLD1,Rooftop PV,2021-09-22 11:40:00,2803.27333333
QLD1,Rooftop PV,2021-09-22 11:45:00,2806.59
QLD1,Rooftop PV,2021-09-22 11:50:00,2809.90666667
QLD1,Rooftop PV,2021-09-22 11:55:00,2813.22333333
QLD1,Rooftop PV,2021-09-22 12:00:00,2816.54
QLD1,Rooftop PV,2021-09-22 12:05:00,2814.29833333
QLD1,Rooftop PV,2021-09-22 12:10:00,2812.05666667
QLD1,Rooftop PV,2021-09-22 12:15:00,2809.815
QLD1,Rooftop PV,2021-09-22 12:20:00,2807.57333333
QLD1,Rooftop PV,2021-09-22 12:25:00,2805.33166667
QLD1,Rooftop PV,2021-09-22 12:30:00,2803.09
QLD1,Rooftop PV,2021-09-22 12:35:00,2787.445
QLD1,Rooftop PV,2021-09-22 12:40:00,2771.8
QLD1,Rooftop PV,2021-09-22 12:45:00,2756.155
QLD1,Rooftop PV,2021-09-22 12:50:00,2740.51
QLD1,Rooftop PV,2021-09-22 12:55:00,2724.865
QLD1,Rooftop PV,2021-09-22 13:00:00,2709.22
QLD1,Rooftop PV,2021-09-22 13:05:00,2686.29
QLD1,Rooftop PV,2021-09-22 13:10:00,2663.36
QLD1,Rooftop PV,2021-09-22 13:15:00,2640.43
QLD1,Rooftop PV,2021-09-22 13:20:00,2617.5
QLD1,Rooftop PV,2021-09-22 13:25:00,2594.57
QLD1,Rooftop PV,2021-09-22 13:30:00,2571.64
QLD1,Rooftop PV,2021-09-22 13:35:00,2547.26166667
QLD1,Rooftop PV,2021-09-22 13:40:00,2522.88333333
QLD1,Rooftop PV,2021-09-22 13:45:00,2498.505
QLD1,Rooftop PV,2021-09-22 13:50:00,2474.12666667
QLD1,Rooftop PV,2021-09-22 13:55:00,2449.74833333
QLD1,Rooftop PV,2021-09-22 14:00:00,2425.37
QLD1,Rooftop PV,2021-09-22 14:05:00,2384.61666667
QLD1,Rooftop PV,2021-09-22 14:10:00,2343.86333333
QLD1,Rooftop PV,2021-09-22 14:15:00,2303.11
QLD1,Rooftop PV,2021-09-22 14:20:00,2262.35666667
QLD1,Rooftop PV,2021-09-22 14:25:00,2221.60333333
QLD1,Rooftop PV,2021-09-22 14:30:00,2180.85
QLD1,Rooftop PV,2021-09-22 14:35:00,2134.70666667
QLD1,Rooftop PV,2021-09-22 14:40:00,2088.56333333
QLD1,Rooftop PV,2021-09-22 14:45:00,2042.42
QLD1,Rooftop PV,2021-09-22 14:50:00,1996.27666667
QLD1,Rooftop PV,2021-09-22 14:55:00,1950.13333333
QLD1,Rooftop PV,2021-09-22 15:00:00,1903.99
QLD1,Rooftop PV,2021-09-22 15:05:00,1859.46833333
QLD1,Rooftop PV,2021-09-22 15:10:00,1814.94666667
QLD1,Rooftop PV,2021-09-22 15:15:00,1770.425
QLD1,Rooftop PV,2021-09-22 15:20:00,1725.90333333
QLD1,Rooftop PV,2021-09-22 15:25:00,1681.38166667
QLD1,Rooftop PV,2021-09-22 15:30:00,1636.86
QLD1,Rooftop PV,2021-09-22 15:35:00,1573.48833333
QLD1,Rooftop PV,2021-09-22 15:40:00,1510.11666667
QLD1,Rooftop PV,2021-09-22 15:45:00,1446.745
QLD1,Rooftop PV,2021-09-22 15:50:00,1383.37333333
QLD1,Rooftop PV,2021-09-22 15:55:00,1320.00166667
QLD1,Rooftop PV,2021-09-22 16:00:00,1256.63
QLD1,Rooftop PV,2021-09-22 16:05:00,1187.74483333
QLD1,Rooftop PV,2021-09-22 16:10:00,1118.85966667
QLD1,Rooftop PV,2021-09-22 16:15:00,1049.9745
QLD1,Rooftop PV,2021-09-22 16:20:00,981.089333333
QLD1,Rooftop PV,2021-09-22 16:25:00,912.204166667
QLD1,Rooftop PV,2021-09-22 16:30:00,843.319
QLD1,Rooftop PV,2021-09-22 16:35:00,776.803166667
QLD1,Rooftop PV,2021-09-22 16:40:00,710.287333333
QLD1,Rooftop PV,2021-09-22 16:45:00,643.7715
QLD1,Rooftop PV,2021-09-22 16:50:00,577.255666667
QLD1,Rooftop PV,2021-09-22 16:55:00,510.739833333
QLD1,Rooftop PV,2021-09-22 17:00:00,444.224
QLD1,Rooftop PV,2021-09-22 17:05:00,394.176
QLD1,Rooftop PV,2021-09-22 17:10:00,344.128
QLD1,Rooftop PV,2021-09-22 17:15:00,294.08
QLD1,Rooftop PV,2021-09-22 17:20:00,244.032
QLD1,Rooftop PV,2021-09-22 17:25:00,193.984
QLD1,Rooftop PV,2021-09-22 17:30:00,143.936
QLD1,Rooftop PV,2021-09-22 17:35:00,122.539833333
QLD1,Rooftop PV,2021-09-22 17:40:00,101.143666667
QLD1,Rooftop PV,2021-09-22 17:45:00,79.7475
QLD1,Rooftop PV,2021-09-22 17:50:00,58.3513333333
QLD1,Rooftop PV,2021-09-22 17:55:00,36.9551666667
QLD1,Rooftop PV,2021-09-22 18:00:00,15.559
QLD1,Rooftop PV,2021-09-22 18:05:00,12.9958333333
QLD1,Rooftop PV,2021-09-22 18:10:00,10.4326666667
QLD1,Rooftop PV,2021-09-22 18:15:00,7.8695
QLD1,Rooftop PV,2021-09-22 18:20:00,5.30633333333
QLD1,Rooftop PV,2021-09-22 18:25:00,2.74316666667
QLD1,Rooftop PV,2021-09-22 18:30:00,0.18
QLD1,Rooftop PV,2021-09-22 18:35:00,0.15
QLD1,Rooftop PV,2021-09-22 18:40:00,0.12
QLD1,Rooftop PV,2021-09-22 18:45:00,0.09
QLD1,Rooftop PV,2021-09-22 18:50:00,0.06
QLD1,Rooftop PV,2021-09-22 18:55:00,0.03
QLD1,Rooftop PV,2021-09-22 19:00:00,0
QLD1,Rooftop PV,2021-09-22 19:05:00,0
QLD1,Rooftop PV,2021-09-22 19:10:00,0
QLD1,Rooftop PV,2021-09-22 19:15:00,0
QLD1,Rooftop PV,2021-09-22 19:20:00,0
QLD1,Rooftop PV,2021-09-22 19:25:00,0
QLD1,Rooftop PV,2021-09-22 19:30:00,0
QLD1,Rooftop PV,2021-09-22 19:35:00,0
QLD1,Rooftop PV,2021-09-22 19:40:00,0
QLD1,Rooftop PV,2021-09-22 19:45:00,0
QLD1,Rooftop PV,2021-09-22 19:50:00,0
QLD1,Rooftop PV,2021-09-22 19:55:00,0
QLD1,Rooftop PV,2021-09-22 20:00:00,0
QLD1,Rooftop PV,2021-09-22 20:05:00,0
QLD1,Rooftop PV,2021-09-22 20:10:00,0
QLD1,Rooftop PV,2021-09-22 20:15:00,0
QLD1,Rooftop PV,2021-09-22 20:20:00,0
QLD1,Rooftop PV,2021-09-22 20:25:00,0
QLD1,Rooftop PV,2021-09-22 20:30:00,0
QLD1,Rooftop PV,2021-09-22 20:35:00,0
QLD1,Rooftop PV,2021-09-22 20:40:00,0
QLD1,Rooftop PV,2021-09-22 20:45:00,0
QLD1,Rooftop PV,2021-09-22 20:50:00,0
QLD1,Rooftop PV,2021-09-22 20:55:00,0
QLD1,Rooftop PV,2021-09-22 21:00:00,0
QLD1,Rooftop PV,2021-09-22 21:05:00,0
QLD1,Rooftop PV,2021-09-22 21:10:00,0
QLD1,Rooftop PV,2021-09-22 21:15:00,0
QLD1,Rooftop PV,2021-09-22 21:20:00,0
QLD1,Rooftop PV,2021-09-22 21:25:00,0
QLD1,Rooftop PV,2021-09-22 21:30:00,0
QLD1,Rooftop PV,2021-09-22 21:35:00,0
QLD1,Rooftop PV,2021-09-22 21:40:00,0
QLD1,Rooftop PV,2021-09-22 21:45:00,0
QLD1,Rooftop PV,2021-09-22 21:50:00,0
QLD1,Rooftop PV,2021-09-22 21:55:00,0
QLD1,Rooftop PV,2021-09-22 22:00:00,0
QLD1,Rooftop PV,2021-09-22 22:05:00,0
QLD1,Rooftop PV,2021-09-22 22:10:00,0
QLD1,Rooftop PV,2021-09-22 22:15:00,0
QLD1,Rooftop PV,2021-09-22 22:20:00,0
QLD1,Rooftop PV,2021-09-22 22:25:00,0
QLD1,Rooftop PV,2021-09-22 22:30:00,0
QLD1,Rooftop PV,2021-09-22 22:35:00,0
QLD1,Rooftop PV,2021-09-22 22:40:00,0
QLD1,Rooftop PV,2021-09-22 22:45:00,0
QLD1,Rooftop PV,2021-09-22 22:50:00,0
QLD1,Rooftop PV,2021-09-22 22:55:00,0
QLD1,Rooftop PV,2021-09-22 23:00:00,0
QLD1,Rooftop PV,2021-09-22 23:05:00,0
QLD1,Rooftop PV,2021-09-22 23:10:00,0
QLD1,Rooftop PV,2021-09-22 23:15:00,0
QLD1,Rooftop PV,2021-09-22 23:20:00,0
QLD1,Rooftop PV,2021-09-22 23:25:00,0
QLD1,Rooftop PV,2021-09-22 23:30:00,0
QLD1,Rooftop PV,2021-09-22 23:35:00,0
QLD1,Rooftop PV,2021-09-22 23:40:00,0
QLD1,Rooftop PV,2021-09-22 23:45:00,0
QLD1,Rooftop PV,2021-09-22 23:50:00,0
QLD1,Rooftop PV,2021-09-22 23:55:00,0
QLD1,Rooftop PV,2021-09-23 00:00:00,0
QLD1,Rooftop PV,2021-09-23 00:05:00,0
QLD1,Rooftop PV,2021-09-23 00:10:00,0
QLD1,Rooftop PV,2021-09-23 00:15:00,0
QLD1,Rooftop PV,2021-09-23 00:20:00,0
QLD1,Rooftop PV,2021-09-23 00:25:00,0
QLD1,Rooftop PV,2021-09-23 00:30:00,0
QLD1,Rooftop PV,2021-09-23 00:35:00,0
QLD1,Rooftop PV,2021-09-23 00:40:00,0
QLD1,Rooftop PV,2021-09-23 00:45:00,0
QLD1,Rooftop PV,2021-09-23 00:50:00,0
QLD1,Rooftop PV,2021-09-23 00:55:00,0
QLD1,Rooftop PV,2021-09-23 01:00:00,0
QLD1,Rooftop PV,2021-09-23 01:05:00,0
QLD1,Rooftop PV,2021-09-23 01:10:00,0
QLD1,Rooftop PV,2021-09-23 01:15:00,0
QLD1,Rooftop PV,2021-09-23 01:20:00,0
QLD1,Rooftop PV,2021-09-23 01:25:00,0
QLD1,Rooftop PV,2021-09-23 01:30:00,0
QLD1,Rooftop PV,2021-09-23 01:35:00,0
QLD1,Rooftop PV,2021-09-23 01:40:00,0
NSW1,Black Coal,2021-09-22 01:45:00,5468.49368
NSW1,Black Coal,2021-09-22 01:50:00,5421.312599999999
NSW1,Black Coal,2021-09-22 01:55:00,5364.7062000000005
NSW1,Black Coal,2021-09-22 02:00:00,5302.43155
NSW1,Black Coal,2021-09-22 02:05:00,5293.650089999999
NSW1,Black Coal,2021-09-22 02:10:00,5263.293919999999
NSW1,Black Coal,2021-09-22 02:15:00,5263.3064699999995
NSW1,Black Coal,2021-09-22 02:20:00,5219.749879999999
NSW1,Black Coal,2021-09-22 02:25:00,5175.405940000001
NSW1,Black Coal,2021-09-22 02:30:00,5109.70014
NSW1,Black Coal,2021-09-22 02:35:00,5093.26242
NSW1,Black Coal,2021-09-22 02:40:00,5137.13106
NSW1,Black Coal,2021-09-22 02:45:00,5130.225100000001
NSW1,Black Coal,2021-09-22 02:50:00,5082.32511
NSW1,Black Coal,2021-09-22 02:55:00,5055.06235
NSW1,Black Coal,2021-09-22 03:00:00,5051.76898
NSW1,Black Coal,2021-09-22 03:05:00,5001.48754
NSW1,Black Coal,2021-09-22 03:10:00,5021.85656
NSW1,Black Coal,2021-09-22 03:15:00,5047.150079999999
NSW1,Black Coal,2021-09-22 03:20:00,5081.45626
NSW1,Black Coal,2021-09-22 03:25:00,5040.5687100000005
NSW1,Black Coal,2021-09-22 03:30:00,5049.8499600000005
NSW1,Black Coal,2021-09-22 03:35:00,5030.900030000001
NSW1,Black Coal,2021-09-22 03:40:00,5024.78122
NSW1,Black Coal,2021-09-22 03:45:00,5064.26857
NSW1,Black Coal,2021-09-22 03:50:00,5053.681189999999
NSW1,Black Coal,2021-09-22 03:55:00,5056.687350000001
NSW1,Black Coal,2021-09-22 04:00:00,5044.14371
NSW1,Black Coal,2021-09-22 04:05:00,5036.2062000000005
NSW1,Black Coal,2021-09-22 04:10:00,5068.4187
NSW1,Black Coal,2021-09-22 04:15:00,5130.11865
NSW1,Black Coal,2021-09-22 04:20:00,5131.1317500000005
NSW1,Black Coal,2021-09-22 04:25:00,5124.53744
NSW1,Black Coal,2021-09-22 04:30:00,5169.43137
NSW1,Black Coal,2021-09-22 04:35:00,5124.01276
NSW1,Black Coal,2021-09-22 04:40:00,5177.67498
NSW1,Black Coal,2021-09-22 04:45:00,5175.693799999999
NSW1,Black Coal,2021-09-22 04:50:00,5219.068790000001
NSW1,Black Coal,2021-09-22 04:55:00,5198.61868
NSW1,Black Coal,2021-09-22 05:00:00,5253.106309999999
NSW1,Black Coal,2021-09-22 05:05:00,5346.53114
NSW1,Black Coal,2021-09-22 05:10:00,5398.881299999999
NSW1,Black Coal,2021-09-22 05:15:00,5530.42504
NSW1,Black Coal,2021-09-22 05:20:00,5559.806120000001
NSW1,Black Coal,2021-09-22 05:25:00,5645.55002
NSW1,Black Coal,2021-09-22 05:30:00,5719.137699999999
NSW1,Black Coal,2021-09-22 05:35:00,5731.26859
NSW1,Black Coal,2021-09-22 05:40:00,5726.81246
NSW1,Black Coal,2021-09-22 05:45:00,5712.39353
NSW1,Black Coal,2021-09-22 05:50:00,5720.137280000001
NSW1,Black Coal,2021-09-22 05:55:00,5736.899939999999
